coincidences discrepancies reprod_index
9839874 220 1 0.995475113122172
9840603 220 1 0.995475113122172
15732550 220 1 0.995475113122172
7535240 222 0 1
7609000 221 0 1
7608960 220 1 0.995475113122172
7556002 220 1 0.995475113122172
7534545 221 0 1
7536881 220 1 0.995475113122172
7556704 220 1 0.995475113122172
7621257 220 1 0.995475113122172
9835103 220 1 0.995475113122172
14313729 220 1 0.995475113122172
7536074 220 1 0.995475113122172
23891990 220 1 0.995475113122172
7526830 220 1 0.995475113122172
7557260 222 0 1
11814740 221 0 1
7631520 221 0 1
14314283 221 1 0.995495495495496
7629911 220 1 0.995475113122172
7551815 220 1 0.995475113122172
23651428 220 1 0.995475113122172
7530750 220 1 0.995475113122172
9836970 220 1 0.995475113122172
15729748 221 1 0.995495495495496
7604555 221 0 1
9839691 220 1 0.995475113122172
7528548 220 1 0.995475113122172
7537119 220 1 0.995475113122172
7533684 220 1 0.995475113122172
7567475 220 1 0.995475113122172
7532582 220 1 0.995475113122172
7535139 221 0 1
9839648 221 1 0.995495495495496
15730704 220 1 0.995475113122172
7603871 221 1 0.995495495495496
7533752 221 0 1
25940984 220 1 0.995475113122172
7568707 223 0 1
14511559 220 1 0.995475113122172
7534042 220 1 0.995475113122172
7548177 221 0 1
23652846 220 1 0.995475113122172
9838849 221 0 1
7608997 222 0 1
7574940 220 1 0.995475113122172
7632719 220 1 0.995475113122172
7624614 220 1 0.995475113122172
7605530 220 1 0.995475113122172
7537442 221 0 1
7608346 220 1 0.995475113122172
7535494 220 1 0.995475113122172
7608964 220 1 0.995475113122172
7533677 220 1 0.995475113122172
7604238 222 0 1
21585529 220 1 0.995475113122172
14511294 220 1 0.995475113122172
7602928 221 0 1
9845086 220 1 0.995475113122172
7625347 220 1 0.995475113122172
7533631 221 1 0.995495495495496
7562187 221 0 1
7533287 221 0 1
7571760 221 0 1
7603814 221 0 1
7530680 220 1 0.995475113122172
9839886 220 1 0.995475113122172
15730724 221 0 1
7540529 221 1 0.995495495495496
7608186 221 1 0.995495495495496
7612614 221 0 1
7530208 220 1 0.995475113122172
7611988 221 1 0.995495495495496
9838109 221 0 1
14481948 220 1 0.995475113122172
7614150 220 1 0.995475113122172
11820556 220 1 0.995475113122172
7606310 221 1 0.995495495495496
14510069 220 1 0.995475113122172
19429645 220 1 0.995475113122172
9839479 220 1 0.995475113122172
7614940 220 1 0.995475113122172
11822381 220 1 0.995475113122172
7603156 220 1 0.995475113122172
7621773 221 0 1
9848552 222 0 1
9849030 221 1 0.995495495495496
11826916 220 1 0.995475113122172
11827227 220 1 0.995475113122172
9840192 220 1 0.995475113122172
23645655 221 1 0.995495495495496
11818528 220 1 0.995475113122172
7537298 221 0 1
7620075 220 1 0.995475113122172
14509837 220 1 0.995475113122172
7608169 221 0 1
14507295 221 0 1
11814698 220 1 0.995475113122172
7606443 221 0 1
7531319 220 1 0.995475113122172
7607488 220 1 0.995475113122172
7614163 221 0 1
7607528 221 1 0.995495495495496
23899396 220 1 0.995475113122172
7606175 221 0 1
15731157 220 1 0.995475113122172
7605212 220 1 0.995475113122172
11816527 221 1 0.995495495495496
11823903 220 1 0.995475113122172
7629461 222 0 1
7609253 221 0 1
7630229 220 1 0.995475113122172
7628570 220 1 0.995475113122172
11815353 221 0 1
11821067 221 1 0.995495495495496
11821818 220 1 0.995475113122172
11815826 220 1 0.995475113122172
7626795 220 1 0.995475113122172
11826965 220 1 0.995475113122172
7535266 220 1 0.995475113122172
11816346 222 0 1
7614119 221 0 1
19443529 220 1 0.995475113122172
11822004 221 0 1
11816557 220 1 0.995475113122172
11816112 220 1 0.995475113122172
11815505 221 0 1
11823335 220 1 0.995475113122172
7607875 221 0 1
7632762 221 1 0.995495495495496
7608562 220 1 0.995475113122172
11825848 220 1 0.995475113122172
7537314 222 0 1
14506668 220 1 0.995475113122172
15731760 221 0 1
7607734 221 1 0.995495495495496
11816521 220 1 0.995475113122172
11819341 220 1 0.995475113122172
14482916 220 1 0.995475113122172
7551642 220 0 1
7554114 219 1 0.995454545454545
7563163 221 0 1
7560662 221 0 1
7605970 221 0 1
7612618 220 0 1
9841923 219 1 0.995454545454545
7528444 219 1 0.995454545454545
7527232 220 0 1
7627228 219 1 0.995454545454545
7532160 221 0 1
7555633 220 0 1
7560654 220 0 1
7620171 220 0 1
7603253 221 0 1
7544607 221 0 1
7531670 220 1 0.995475113122172
7573652 220 1 0.995475113122172
7602985 219 1 0.995454545454545
7539784 219 1 0.995454545454545
7566894 219 1 0.995454545454545
7533159 220 1 0.995475113122172
7551452 220 0 1
7550810 220 0 1
7555899 219 1 0.995454545454545
7532045 220 0 1
7602300 221 0 1
7616411 220 0 1
7550360 219 1 0.995454545454545
7532285 219 1 0.995454545454545
7532654 219 1 0.995454545454545
7573120 220 0 1
7623173 221 0 1
7541469 219 1 0.995454545454545
23653484 219 1 0.995454545454545
7528342 220 0 1
7525830 221 1 0.995495495495496
7541900 220 1 0.995475113122172
7572628 219 1 0.995454545454545
7602568 220 0 1
7526458 219 1 0.995454545454545
7555628 220 0 1
7606638 220 0 1
7545157 219 1 0.995454545454545
7556199 220 0 1
7551678 219 1 0.995454545454545
7532091 219 1 0.995454545454545
7604570 220 0 1
7536133 219 1 0.995454545454545
7561235 220 1 0.995475113122172
7574937 220 0 1
7626861 220 0 1
7531754 220 0 1
7560343 220 0 1
7558465 220 0 1
7529813 219 1 0.995454545454545
7567527 219 1 0.995454545454545
7548548 220 0 1
7532556 221 0 1
7541009 219 1 0.995454545454545
7574833 219 1 0.995454545454545
7544421 220 0 1
7552815 220 0 1
7624724 219 1 0.995454545454545
7534770 220 0 1
7619038 219 1 0.995454545454545
7545146 220 0 1
7632533 219 1 0.995454545454545
7631317 219 1 0.995454545454545
7616152 220 0 1
7616652 220 0 1
7532835 220 0 1
7533531 220 1 0.995475113122172
7604495 219 1 0.995454545454545
7533377 220 0 1
9845043 219 1 0.995454545454545
7563000 219 1 0.995454545454545
9838682 219 1 0.995454545454545
7566685 220 0 1
7629749 219 1 0.995454545454545
7548822 220 1 0.995475113122172
9840017 220 0 1
7558705 220 0 1
7544903 220 0 1
7571563 220 0 1
7570843 221 0 1
7599899 220 0 1
7625765 219 1 0.995454545454545
7599108 219 1 0.995454545454545
7542171 220 0 1
7531100 220 1 0.995475113122172
7608569 219 1 0.995454545454545
7555496 219 1 0.995454545454545
9842466 219 1 0.995454545454545
7537013 219 1 0.995454545454545
7607308 220 0 1
7530459 219 1 0.995454545454545
7629591 220 1 0.995475113122172
7631021 219 1 0.995454545454545
7562483 219 1 0.995454545454545
7535634 219 1 0.995454545454545
7530731 221 0 1
11823719 220 0 1
7533557 220 0 1
7556203 219 1 0.995454545454545
7525715 219 1 0.995454545454545
7540411 219 1 0.995454545454545
7604834 219 1 0.995454545454545
7629223 219 1 0.995454545454545
7603103 219 1 0.995454545454545
14313362 220 0 1
9845662 219 1 0.995454545454545
9845937 219 1 0.995454545454545
7539607 220 0 1
7544582 220 1 0.995475113122172
7614213 219 1 0.995454545454545
7569383 220 0 1
7605238 220 0 1
7532040 220 0 1
7632754 219 1 0.995454545454545
7619723 220 0 1
7537660 219 1 0.995454545454545
14312503 219 1 0.995454545454545
7536511 219 1 0.995454545454545
7561537 220 0 1
7531206 220 0 1
9837262 220 0 1
7557830 219 1 0.995454545454545
7620905 219 1 0.995454545454545
14312483 219 1 0.995454545454545
9846163 220 0 1
7541101 219 1 0.995454545454545
7609221 220 0 1
7631420 219 1 0.995454545454545
9835705 220 1 0.995475113122172
7536709 219 1 0.995454545454545
7573860 219 1 0.995454545454545
11815513 220 0 1
9837354 219 1 0.995454545454545
7535986 219 1 0.995454545454545
7625748 219 1 0.995454545454545
7599637 219 1 0.995454545454545
7605777 219 1 0.995454545454545
7549457 219 1 0.995454545454545
7540684 220 0 1
7535337 219 1 0.995454545454545
7623161 221 0 1
7537705 220 0 1
9844328 219 1 0.995454545454545
7569430 220 0 1
7540455 219 1 0.995454545454545
7548662 220 0 1
7603849 220 0 1
7533571 220 0 1
9840571 219 1 0.995454545454545
7529707 219 1 0.995454545454545
7614117 219 1 0.995454545454545
7632245 219 1 0.995454545454545
7617491 219 1 0.995454545454545
9838831 219 1 0.995454545454545
9834427 219 1 0.995454545454545
7602514 219 1 0.995454545454545
7548942 219 1 0.995454545454545
7602174 220 1 0.995475113122172
7617286 220 0 1
9836357 219 1 0.995454545454545
7533356 219 1 0.995454545454545
23651430 219 1 0.995454545454545
7544999 219 1 0.995454545454545
9839261 219 1 0.995454545454545
9837875 220 1 0.995475113122172
7618243 220 0 1
7632572 219 1 0.995454545454545
7627610 219 1 0.995454545454545
9846339 221 0 1
7567099 219 1 0.995454545454545
7622826 221 1 0.995495495495496
7614999 219 1 0.995454545454545
7605461 219 1 0.995454545454545
7564738 220 1 0.995475113122172
7537464 221 0 1
7533233 219 1 0.995454545454545
7535507 220 1 0.995475113122172
7541217 219 1 0.995454545454545
7629322 220 0 1
7564462 220 0 1
7603306 220 1 0.995475113122172
9844807 220 0 1
7605724 219 1 0.995454545454545
7606290 220 0 1
7603380 219 1 0.995454545454545
7623614 219 1 0.995454545454545
7554502 220 0 1
7605101 221 0 1
7534645 221 0 1
9839278 220 0 1
7631018 219 1 0.995454545454545
7541218 219 1 0.995454545454545
14314022 219 1 0.995454545454545
15733772 220 0 1
7552847 219 1 0.995454545454545
9839982 220 1 0.995475113122172
7535342 219 1 0.995454545454545
14483307 220 1 0.995475113122172
7531434 219 1 0.995454545454545
9844578 220 1 0.995475113122172
7534577 219 1 0.995454545454545
14314128 219 1 0.995454545454545
7603392 219 1 0.995454545454545
23653790 219 1 0.995454545454545
7606077 219 1 0.995454545454545
7627398 220 0 1
9839419 219 1 0.995454545454545
9843434 219 1 0.995454545454545
7603113 219 1 0.995454545454545
7563614 219 1 0.995454545454545
14314098 220 0 1
7531838 219 1 0.995454545454545
15729870 219 1 0.995454545454545
7548957 220 1 0.995475113122172
7532026 219 1 0.995454545454545
7545286 219 1 0.995454545454545
11823968 220 0 1
11815703 219 1 0.995454545454545
7606366 220 0 1
25941203 219 1 0.995454545454545
9838018 220 1 0.995475113122172
7532886 220 1 0.995475113122172
19428702 219 1 0.995454545454545
7530573 219 1 0.995454545454545
7554838 220 0 1
7548704 220 1 0.995475113122172
7533730 219 1 0.995454545454545
7560113 219 1 0.995454545454545
7605795 220 0 1
7606577 221 1 0.995495495495496
7608962 221 0 1
7535356 219 1 0.995454545454545
7537476 219 1 0.995454545454545
11822545 219 1 0.995454545454545
9835515 220 0 1
19449236 219 1 0.995454545454545
7533742 220 0 1
7559868 220 1 0.995475113122172
7626245 222 0 1
9834794 220 0 1
11815108 220 0 1
7553088 220 0 1
7536981 220 1 0.995475113122172
9846203 219 1 0.995454545454545
7564683 219 1 0.995454545454545
7537484 219 1 0.995454545454545
7544846 220 0 1
11827693 219 1 0.995454545454545
11827684 219 1 0.995454545454545
21585882 219 1 0.995454545454545
7567980 219 1 0.995454545454545
9847086 219 1 0.995454545454545
7556513 220 0 1
7555131 221 0 1
9846701 220 0 1
7533060 220 0 1
11815954 219 1 0.995454545454545
7526590 220 0 1
7537663 220 1 0.995475113122172
7554931 220 0 1
7535627 220 0 1
7536582 220 0 1
9834407 219 1 0.995454545454545
7546483 219 1 0.995454545454545
7533935 220 1 0.995475113122172
7529477 220 0 1
25938237 219 1 0.995454545454545
14480776 219 1 0.995454545454545
7602558 220 1 0.995475113122172
9839460 219 1 0.995454545454545
11815424 219 1 0.995454545454545
7530323 220 0 1
7533704 219 1 0.995454545454545
7526800 219 1 0.995454545454545
9840709 219 1 0.995454545454545
7605586 219 1 0.995454545454545
23645627 219 1 0.995454545454545
7532945 219 1 0.995454545454545
7617500 220 0 1
9837477 220 0 1
9842926 220 1 0.995475113122172
11815773 219 1 0.995454545454545
7531107 220 0 1
7535628 220 0 1
7605064 220 0 1
15730439 220 0 1
11824061 220 1 0.995475113122172
7534123 220 0 1
9834761 219 1 0.995454545454545
7630828 220 0 1
7607744 219 1 0.995454545454545
9840177 219 1 0.995454545454545
7608780 219 1 0.995454545454545
7604365 221 0 1
7628870 220 0 1
7607635 220 0 1
11816501 220 1 0.995475113122172
7604325 220 0 1
7535181 221 0 1
7606149 221 0 1
7614141 219 1 0.995454545454545
9836234 219 1 0.995454545454545
7537377 220 0 1
7537152 219 1 0.995454545454545
9839370 220 1 0.995475113122172
9837111 220 0 1
7537209 219 1 0.995454545454545
7605310 220 1 0.995475113122172
7529591 219 1 0.995454545454545
15734003 220 1 0.995475113122172
7528578 219 1 0.995454545454545
7630324 219 1 0.995454545454545
7547630 221 0 1
7546751 219 1 0.995454545454545
9839806 220 0 1
7544917 219 1 0.995454545454545
9838552 219 1 0.995454545454545
23645658 219 1 0.995454545454545
7616604 220 0 1
14481487 219 1 0.995454545454545
7622362 220 1 0.995475113122172
7613582 219 1 0.995454545454545
7550585 221 1 0.995495495495496
15730827 219 1 0.995454545454545
9835094 220 0 1
7604691 219 1 0.995454545454545
7607951 220 0 1
9836603 219 1 0.995454545454545
7602131 219 1 0.995454545454545
9845905 219 1 0.995454545454545
7617407 219 1 0.995454545454545
7533668 219 1 0.995454545454545
7603350 220 1 0.995475113122172
7626914 219 1 0.995454545454545
7604259 219 1 0.995454545454545
7555720 220 1 0.995475113122172
7630929 219 1 0.995454545454545
14313988 220 0 1
7534600 220 0 1
7542074 220 0 1
7604479 219 1 0.995454545454545
7608037 219 1 0.995454545454545
7553026 220 0 1
7534043 220 0 1
15732826 219 1 0.995454545454545
15731149 221 0 1
14314194 219 1 0.995454545454545
7621324 220 0 1
7604841 219 1 0.995454545454545
9839804 219 1 0.995454545454545
7532983 219 1 0.995454545454545
7625389 219 1 0.995454545454545
7535172 220 0 1
14313164 219 1 0.995454545454545
7574873 219 1 0.995454545454545
7606465 219 1 0.995454545454545
7612210 219 1 0.995454545454545
9844780 219 1 0.995454545454545
7602858 219 1 0.995454545454545
7566649 221 0 1
7526071 219 1 0.995454545454545
23651774 219 1 0.995454545454545
9843044 219 1 0.995454545454545
14313833 220 0 1
7559140 219 1 0.995454545454545
7545011 219 1 0.995454545454545
11826871 219 1 0.995454545454545
9848420 219 1 0.995454545454545
23653905 219 1 0.995454545454545
7630432 219 1 0.995454545454545
7614118 219 1 0.995454545454545
7600084 220 1 0.995475113122172
9835250 221 0 1
9844356 220 0 1
7608417 220 0 1
9845983 219 1 0.995454545454545
14312489 219 1 0.995454545454545
25938610 219 1 0.995454545454545
7612440 220 1 0.995475113122172
7537146 219 1 0.995454545454545
15730476 219 1 0.995454545454545
7536422 219 1 0.995454545454545
7602288 219 1 0.995454545454545
7532903 219 1 0.995454545454545
7535341 220 1 0.995475113122172
7603720 219 1 0.995454545454545
7620572 219 1 0.995454545454545
9838934 220 1 0.995475113122172
7537664 220 0 1
7601812 219 1 0.995454545454545
7535094 219 1 0.995454545454545
7536838 219 1 0.995454545454545
7540610 220 0 1
15729768 220 0 1
7616459 219 1 0.995454545454545
7536887 220 0 1
7632653 220 0 1
7631373 220 0 1
7540441 220 0 1
7626566 219 1 0.995454545454545
7533361 221 0 1
7537704 221 0 1
7602137 220 0 1
7617296 220 1 0.995475113122172
7603330 220 0 1
7536691 219 1 0.995454545454545
7630934 220 1 0.995475113122172
7558071 220 0 1
9838071 219 1 0.995454545454545
7615681 219 1 0.995454545454545
11827184 220 1 0.995475113122172
7535849 221 0 1
25941297 219 1 0.995454545454545
7603203 220 0 1
7606358 220 0 1
11824611 219 1 0.995454545454545
7533802 220 0 1
7533883 219 1 0.995454545454545
9849055 219 1 0.995454545454545
7622687 219 1 0.995454545454545
11821681 220 0 1
7605772 221 1 0.995495495495496
7620892 219 1 0.995454545454545
9835541 219 1 0.995454545454545
7615368 220 1 0.995475113122172
7531577 220 0 1
7606804 219 1 0.995454545454545
11817702 220 1 0.995475113122172
15730817 219 1 0.995454545454545
9834831 220 1 0.995475113122172
7608394 219 1 0.995454545454545
7609286 220 0 1
15731854 220 1 0.995475113122172
7529954 219 1 0.995454545454545
7527517 219 1 0.995454545454545
7559736 218 1 0.995433789954338
7526968 218 1 0.995433789954338
9847900 219 0 1
7526220 218 1 0.995433789954338
7529942 218 1 0.995433789954338
7560144 218 1 0.995433789954338
7526793 219 1 0.995454545454545
14508541 219 1 0.995454545454545
7538135 219 0 1
7530392 219 0 1
7619092 218 1 0.995433789954338
7612094 218 1 0.995433789954338
7545489 219 0 1
7631170 219 0 1
7530308 219 0 1
7531828 221 1 0.995495495495496
7563681 219 0 1
7534103 220 0 1
7561378 219 0 1
7531618 219 1 0.995454545454545
7533315 219 0 1
7560822 218 1 0.995433789954338
7533718 219 1 0.995454545454545
7530544 218 1 0.995433789954338
7530367 220 1 0.995475113122172
7630189 219 0 1
7541715 219 0 1
7556234 218 1 0.995433789954338
7534570 220 0 1
7602764 218 1 0.995433789954338
7540897 219 0 1
7611577 219 1 0.995454545454545
7532166 218 1 0.995433789954338
7575256 220 0 1
7535096 219 1 0.995454545454545
7565861 220 0 1
7531987 219 1 0.995454545454545
7533446 218 1 0.995433789954338
7611292 218 1 0.995433789954338
7575067 218 1 0.995433789954338
7554288 219 0 1
7631548 218 1 0.995433789954338
7569016 219 0 1
7571742 219 0 1
7560840 219 0 1
7569251 219 0 1
7529326 220 0 1
7530206 219 0 1
7574630 218 1 0.995433789954338
9837165 218 1 0.995433789954338
7529941 218 1 0.995433789954338
7534168 219 0 1
7602025 218 1 0.995433789954338
7537388 219 0 1
7530802 219 0 1
7551105 220 0 1
7612049 219 0 1
7608986 218 1 0.995433789954338
7623176 218 1 0.995433789954338
11821527 220 0 1
7620763 218 1 0.995433789954338
7629952 218 1 0.995433789954338
7542978 219 1 0.995454545454545
7528213 218 1 0.995433789954338
7545445 219 1 0.995454545454545
11826398 219 0 1
7530106 220 0 1
7605457 219 0 1
7557429 218 1 0.995433789954338
7571859 218 1 0.995433789954338
7533809 218 1 0.995433789954338
7528918 219 1 0.995454545454545
7536812 219 0 1
11827346 219 0 1
7556883 218 1 0.995433789954338
7529916 219 1 0.995454545454545
7574512 218 1 0.995433789954338
7544666 218 1 0.995433789954338
7629741 218 1 0.995433789954338
7541444 219 1 0.995454545454545
7601630 219 0 1
14508512 220 0 1
7552525 219 0 1
7561119 218 1 0.995433789954338
7567404 218 1 0.995433789954338
11820589 218 1 0.995433789954338
7530409 219 0 1
7533856 219 0 1
11827579 218 1 0.995433789954338
7560505 219 0 1
7534463 219 0 1
7603038 218 1 0.995433789954338
7533100 219 0 1
7536517 218 1 0.995433789954338
7599117 219 0 1
7537230 218 1 0.995433789954338
7628863 218 1 0.995433789954338
7571935 218 1 0.995433789954338
7575089 218 1 0.995433789954338
7530582 218 1 0.995433789954338
7607553 220 0 1
9842849 219 0 1
